one_class_train/agricultural/agricultural39.tif,0
one_class_train/agricultural/agricultural26.tif,0
one_class_train/agricultural/agricultural49.tif,0
one_class_train/agricultural/agricultural24.tif,0
one_class_train/agricultural/agricultural44.tif,0
one_class_train/agricultural/agricultural47.tif,0
one_class_train/agricultural/agricultural08.tif,0
one_class_train/agricultural/agricultural38.tif,0
one_class_train/agricultural/agricultural41.tif,0
one_class_train/agricultural/agricultural93.tif,0
one_class_train/agricultural/agricultural43.tif,0
one_class_train/agricultural/agricultural72.tif,0
one_class_train/agricultural/agricultural67.tif,0
one_class_train/agricultural/agricultural01.tif,0
one_class_train/agricultural/agricultural73.tif,0
one_class_train/agricultural/agricultural92.tif,0
one_class_train/agricultural/agricultural21.tif,0
one_class_train/agricultural/agricultural57.tif,0
one_class_train/agricultural/agricultural40.tif,0
one_class_train/agricultural/agricultural15.tif,0
one_class_train/agricultural/agricultural42.tif,0
one_class_train/agricultural/agricultural10.tif,0
one_class_train/agricultural/agricultural87.tif,0
one_class_train/agricultural/agricultural52.tif,0
one_class_train/agricultural/agricultural32.tif,0
one_class_train/agricultural/agricultural89.tif,0
one_class_train/agricultural/agricultural18.tif,0
one_class_train/agricultural/agricultural91.tif,0
one_class_train/agricultural/agricultural06.tif,0
one_class_train/agricultural/agricultural98.tif,0
one_class_train/agricultural/agricultural53.tif,0
one_class_train/agricultural/agricultural23.tif,0
one_class_train/agricultural/agricultural20.tif,0
one_class_train/agricultural/agricultural48.tif,0
one_class_train/agricultural/agricultural45.tif,0
one_class_train/agricultural/agricultural09.tif,0
one_class_train/agricultural/agricultural68.tif,0
one_class_train/agricultural/agricultural84.tif,0
one_class_train/agricultural/agricultural99.tif,0
one_class_train/agricultural/agricultural96.tif,0
one_class_train/agricultural/agricultural74.tif,0
one_class_train/agricultural/agricultural05.tif,0
one_class_train/agricultural/agricultural61.tif,0
one_class_train/agricultural/agricultural58.tif,0
one_class_train/agricultural/agricultural83.tif,0
one_class_train/agricultural/agricultural55.tif,0
one_class_train/agricultural/agricultural33.tif,0
one_class_train/agricultural/agricultural37.tif,0
one_class_train/agricultural/agricultural30.tif,0
one_class_train/agricultural/agricultural90.tif,0
one_class_train/agricultural/agricultural25.tif,0
one_class_train/agricultural/agricultural59.tif,0
one_class_train/agricultural/agricultural00.tif,0
one_class_train/agricultural/agricultural63.tif,0
one_class_train/agricultural/agricultural46.tif,0
one_class_train/agricultural/agricultural70.tif,0
one_class_train/agricultural/agricultural51.tif,0
one_class_train/agricultural/agricultural19.tif,0
one_class_train/agricultural/agricultural77.tif,0
one_class_train/agricultural/agricultural85.tif,0
one_class_train/agricultural/agricultural78.tif,0
one_class_train/agricultural/agricultural02.tif,0
one_class_train/agricultural/agricultural36.tif,0
one_class_train/agricultural/agricultural22.tif,0
one_class_train/agricultural/agricultural80.tif,0
one_class_train/agricultural/agricultural07.tif,0
one_class_train/agricultural/agricultural12.tif,0
one_class_train/agricultural/agricultural60.tif,0
one_class_train/agricultural/agricultural62.tif,0
one_class_train/agricultural/agricultural82.tif,0
one_class_train/agricultural/agricultural79.tif,0
one_class_train/agricultural/agricultural50.tif,0
one_class_train/agricultural/agricultural16.tif,0
one_class_train/agricultural/agricultural66.tif,0
one_class_train/agricultural/agricultural34.tif,0
one_class_train/agricultural/agricultural71.tif,0
one_class_train/agricultural/agricultural56.tif,0
one_class_train/agricultural/agricultural65.tif,0
one_class_train/agricultural/agricultural76.tif,0
one_class_train/agricultural/agricultural95.tif,0
one_class_train/airplane/airplane29.tif,1
one_class_train/airplane/airplane12.tif,1
one_class_train/airplane/airplane52.tif,1
one_class_train/airplane/airplane55.tif,1
one_class_train/airplane/airplane47.tif,1
one_class_train/airplane/airplane80.tif,1
one_class_train/airplane/airplane51.tif,1
one_class_train/airplane/airplane81.tif,1
one_class_train/airplane/airplane34.tif,1
one_class_train/airplane/airplane37.tif,1
one_class_train/airplane/airplane92.tif,1
one_class_train/airplane/airplane76.tif,1
one_class_train/airplane/airplane96.tif,1
one_class_train/airplane/airplane43.tif,1
one_class_train/airplane/airplane16.tif,1
one_class_train/airplane/airplane61.tif,1
one_class_train/airplane/airplane65.tif,1
one_class_train/airplane/airplane39.tif,1
one_class_train/airplane/airplane67.tif,1
one_class_train/airplane/airplane38.tif,1
one_class_train/airplane/airplane03.tif,1
one_class_train/airplane/airplane75.tif,1
one_class_train/airplane/airplane06.tif,1
one_class_train/airplane/airplane08.tif,1
one_class_train/airplane/airplane60.tif,1
one_class_train/airplane/airplane21.tif,1
one_class_train/airplane/airplane89.tif,1
one_class_train/airplane/airplane44.tif,1
one_class_train/airplane/airplane78.tif,1
one_class_train/airplane/airplane23.tif,1
one_class_train/airplane/airplane70.tif,1
one_class_train/airplane/airplane00.tif,1
one_class_train/airplane/airplane57.tif,1
one_class_train/airplane/airplane49.tif,1
one_class_train/airplane/airplane77.tif,1
one_class_train/airplane/airplane25.tif,1
one_class_train/airplane/airplane48.tif,1
one_class_train/airplane/airplane26.tif,1
one_class_train/airplane/airplane45.tif,1
one_class_train/airplane/airplane86.tif,1
one_class_train/airplane/airplane01.tif,1
one_class_train/airplane/airplane98.tif,1
one_class_train/airplane/airplane66.tif,1
one_class_train/airplane/airplane36.tif,1
one_class_train/airplane/airplane56.tif,1
one_class_train/airplane/airplane04.tif,1
one_class_train/airplane/airplane87.tif,1
one_class_train/airplane/airplane41.tif,1
one_class_train/airplane/airplane62.tif,1
one_class_train/airplane/airplane07.tif,1
one_class_train/airplane/airplane42.tif,1
one_class_train/airplane/airplane84.tif,1
one_class_train/airplane/airplane20.tif,1
one_class_train/airplane/airplane35.tif,1
one_class_train/airplane/airplane59.tif,1
one_class_train/airplane/airplane95.tif,1
one_class_train/airplane/airplane85.tif,1
one_class_train/airplane/airplane79.tif,1
one_class_train/airplane/airplane69.tif,1
one_class_train/airplane/airplane94.tif,1
one_class_train/airplane/airplane46.tif,1
one_class_train/airplane/airplane90.tif,1
one_class_train/airplane/airplane28.tif,1
one_class_train/airplane/airplane15.tif,1
one_class_train/airplane/airplane32.tif,1
one_class_train/airplane/airplane10.tif,1
one_class_train/airplane/airplane24.tif,1
one_class_train/airplane/airplane05.tif,1
one_class_train/airplane/airplane73.tif,1
one_class_train/airplane/airplane19.tif,1
one_class_train/airplane/airplane14.tif,1
one_class_train/airplane/airplane02.tif,1
one_class_train/airplane/airplane93.tif,1
one_class_train/airplane/airplane11.tif,1
one_class_train/airplane/airplane53.tif,1
one_class_train/airplane/airplane09.tif,1
one_class_train/airplane/airplane22.tif,1
one_class_train/airplane/airplane64.tif,1
one_class_train/airplane/airplane30.tif,1
one_class_train/airplane/airplane13.tif,1
one_class_train/beach/beach63.tif,2
one_class_train/beach/beach22.tif,2
one_class_train/beach/beach18.tif,2
one_class_train/beach/beach28.tif,2
one_class_train/beach/beach19.tif,2
one_class_train/beach/beach90.tif,2
one_class_train/beach/beach66.tif,2
one_class_train/beach/beach49.tif,2
one_class_train/beach/beach93.tif,2
one_class_train/beach/beach29.tif,2
one_class_train/beach/beach78.tif,2
one_class_train/beach/beach88.tif,2
one_class_train/beach/beach56.tif,2
one_class_train/beach/beach17.tif,2
one_class_train/beach/beach05.tif,2
one_class_train/beach/beach59.tif,2
one_class_train/beach/beach33.tif,2
one_class_train/beach/beach26.tif,2
one_class_train/beach/beach55.tif,2
one_class_train/beach/beach98.tif,2
one_class_train/beach/beach14.tif,2
one_class_train/beach/beach46.tif,2
one_class_train/beach/beach89.tif,2
one_class_train/beach/beach02.tif,2
one_class_train/beach/beach25.tif,2
one_class_train/beach/beach52.tif,2
one_class_train/beach/beach16.tif,2
one_class_train/beach/beach48.tif,2
one_class_train/beach/beach47.tif,2
one_class_train/beach/beach39.tif,2
one_class_train/beach/beach83.tif,2
one_class_train/beach/beach37.tif,2
one_class_train/beach/beach44.tif,2
one_class_train/beach/beach31.tif,2
one_class_train/beach/beach80.tif,2
one_class_train/beach/beach12.tif,2
one_class_train/beach/beach77.tif,2
one_class_train/beach/beach68.tif,2
one_class_train/beach/beach35.tif,2
one_class_train/beach/beach91.tif,2
one_class_train/beach/beach43.tif,2
one_class_train/beach/beach04.tif,2
one_class_train/beach/beach11.tif,2
one_class_train/beach/beach21.tif,2
one_class_train/beach/beach27.tif,2
one_class_train/beach/beach71.tif,2
one_class_train/beach/beach32.tif,2
one_class_train/beach/beach50.tif,2
one_class_train/beach/beach42.tif,2
one_class_train/beach/beach13.tif,2
one_class_train/beach/beach84.tif,2
one_class_train/beach/beach03.tif,2
one_class_train/beach/beach53.tif,2
one_class_train/beach/beach96.tif,2
